id,geometry,中心点经度,中心点纬度,地块编号,用地类型,街镇,区县,是否水乡单元,控规单元,area,设施大类,设施小类,覆盖面积,覆盖人数,覆盖地块数
幼212,0106000020E6100000010000000103000000010000003F0000003A542BDF6C425E40226F5E9FAB183F4030FD09CB6C425E4067B50CF5A9183F4040B4106A6C425E40556A5EDCA4183F40734DA8E76B425E40583CADE69F183F406923DB446B425E4059481A1E9B183F4086B8F5826A425E409B846A8C96183F4069FBFEF069425E408A3A321293183F40810E3D7969425E407C71C86A8F183F40E398DA1C69425E4081FF499F8B183F4038FDBDDC68425E40FCB42DB987183F40811B87B968425E403DC22CC283183F4052C28DB368425E40B3772AC47F183F400ED4E0CA68425E40EF9C1BC97B183F40D82146FF68425E40679CEDDA77183F40E86E9E446F425E40FF4F946078183F4015BBE7066F425E405B57712E7E183F40BB0C87DF6E425E40841C480584183F40F58FEAD66E425E40779F1FD688183F40386D62EB6E425E40E3B14EA58D183F400B21CC1C6F425E406944B86A92183F40F952D46A6F425E40B3C24F1E97183F407062F7D46F425E40A5A726B89B183F404C44825A70425E4013DF7930A0183F406C2D17D170425E405DE7AB58A2183F408401547271425E4083B805EDA3183F40F5E1530274425E4043DF19B9A7183F40A9FBA08B77425E40D78BD44BA6183F40E3CA9A567A425E4025D59861A6183F40EE51B0057B425E40CC020CED4C183F409DC6BA2C72425E4067F6926B4A183F4075E7431F72425E400EBCF4764E183F40419236EF71425E4078213D4754183F409380C5A271425E4069BB62095A183F40A7C2453A71425E40C4BCFCB65F183F40B4A32BB670425E407B35B94965183F4079578B1970425E40F32E81D56B183F40BAF7A29A6F425E40B368D07E72183F40BC06FD4469425E40B3D3DEEB71183F404BB68CE269425E40749C27D86C183F4084A6F6BB6A425E40120C858266183F40823D2C7B6B425E4000433A0660183F4074B7991F6C425E40547F4A6859183F401104C0A86C425E400BFFD2AD52183F40852835166D425E40090C07DC4B183F407ACBF7396D425E40353DCA0449183F4074EA61DA4D425E402E87BA2140183F406229A6834D425E402806E7F857183F40BEFDA25D4D425E4033ACB46B62183F40F42FBC304D425E4029FE5AC36E183F407C4A90BC4C425E40DA88BAB18E183F409533A4564C425E40132E8AB5AA183F40024F76624C425E40812DCB8BAD183F40909F76794C425E404F15DD61B0183F40F96E639B4C425E405DBBD22FB3183F407FD6BBD34C425E405951098AB5183F40379BAF964F425E409A4E57BBB5183F406934FC1455425E401C3A50BDB3183F40AA0A2A4A59425E40B559BA8CB0183F4031DC71FA5C425E40D37D6230B1183F40EAE8F7AA63425E401ECA82A3B3183F406F88530C68425E406AA3E090AF183F4062CB7A3B6C425E40F09A4DDEAB183F403A542BDF6C425E40226F5E9FAB183F40,336,246,qdq2093,居住,朱家角镇,青浦区,否,xsf250,42064.05836,教育,托幼,1000,35,2
幼213,0106000020E6100000010000000103000000010000000B0000009C46F42476415E40F4BAEC303C1D3F4096EC87B473415E40C35BEF284A1D3F40BC27FD6071415E40D548D25A581D3F40DEE2C92A6F415E409EFBD5C3661D3F4028EC59126D415E4026812B61751D3F40B614D3D06D415E40D678EAB2751D3F40A60B993A70415E4097BE36A1761D3F40A889CF0172415E406850EB9C771D3F40FE21F0D072415E40F6A7B909781D3F407442C37973415E40D9642B5C781D3F409C46F42476415E40F4BAEC303C1D3F40,337,247,qdq2183,居住,朱家角镇,青浦区,否,xsf251,2035.672096,教育,托幼,1000,35,2
幼214,0106000020E61000000100000001030000000100000051000000BCD1EC496C425E40801F25B227193F401471F0CC6B425E40235E821326193F406AACF5C86A425E40D492973722193F40E9B306D969425E40C2F34E211E193F4009E03DFE68425E40B5C677D519193F4042A59C3968425E409857205915193F4079650A8C67425E40180590B110193F40146EBB1A67425E4024E8F9D70C193F407BA4F9C866425E40FB0B11DA08193F409B51B99766425E40C209C3C304193F40929C8D8766425E40765E46A100193F40F2D2A69866425E407DECF57EFC183F40D5D8D1CA66425E4073102C69F8183F40C3C1781D67425E40CEB71D6CF4183F40B790A48F67425E4058E7B593F0183F407E1A002068425E404E1E72EBEC183F4084A4482E69425E40D9965076E6183F403C0CE91F6A425E4039FA6CCDDF183F4082D23CCD6E425E4099CB9BB6DD183F40EBCBEB516E425E4093F2375BEA183F40F5F889FA6C425E4075CAEDB5F7183F40B56898A86C425E40DF396291FB183F40F1DE6C766C425E40855AB585FF183F40BB92A0646C425E409EEED38603193F4055E169736C425E401EA5838807193F40F4A79BA26C425E400E70887E0B193F4059CDA5F16C425E40FBE0C95C0F193F40ABF9965F6D425E405D18781713193F406A771FEB6D425E4052D72FA316193F40203495926E425E4034461DF519193F4047AED0476F425E406F8DF4D11C193F400DCCFD807D425E40FCC93A69E8183F4057E718E27D425E406F55DE89E6183F40BF8550297E425E400845A4A9E3183F409638132F7E425E4059179461E1183F40F86C86047E425E40BFAFD62BDF183F40CAA09DB57D425E400E376526DD183F40713175DE7C425E40C550EAC9D8183F40DC34D0227C425E40779F1934D4183F40BFB9F6837B425E40D3DBF66CCF183F407E41FF027B425E407F8EDC7CCA183F40EA55CBA07A425E4007786B6CC5183F40632C065E7A425E4007178144C0183F401EFF233B7A425E40EFE9180EBB183F4087B962387A425E40394358D2B5183F40C3BFC83B7A425E4026328515B4183F40C1C617D177425E40D130E8B9B4183F4053D4DD2274425E405EE66866B6183F4012F48DB073425E40A82A3BA8B6183F40AB02681273425E409DF14C32B7183F40B0A0DE9172425E40DAFB46A7B8183F40D5272B2A72425E40128ED045BA183F40451099CF71425E40FCF455D6BC183F40C31C5B7971425E4098D5C447C1183F408E65AD1771425E402618D8EDC4183F40413F9F9C70425E40F5F4B06FC8183F408BBA9A1970425E40A5043F13CC183F40D7F348AB6F425E40322C0BD6CF183F40D87D49526F425E4071DAA4B2D3183F40BA141D0F6F425E40A62B76A3D7183F401D80AEE46A425E405EF9CF7FD9183F40A9E23C916B425E40D4D58100D3183F40353920236C425E40CED63963CC183F40EAE4E8996C425E408BC907ADC5183F400A053CF56C425E40448B0EE3BE183F4031CE101A6D425E40CCA3E145BA183F40B39B29EE6B425E40D6AC4D27BB183F401345F3F664425E40C528E0F4C2183F4099A27C1A5D425E4026E514DAC2183F407598020955425E400A310C4FC1183F4094F532AD4E425E40601229A4C5183F4086F3329051425E4032BF40C0DE183F40B174D94A52425E40B91CCD17E5183F40F7AF6F9052425E402EA02DBDE6183F40005B10DF52425E4063949B53E8183F40D3022D3553425E4014FE17D3E9183F401978C69055425E40B7149CBCF1183F40C13BE58557425E409C45404EF8183F40EC57C01A65425E407E727AE125193F4060F5521E69425E408793A35933193F40BCD1EC496C425E40801F25B227193F40,338,248,qdq2090,居住,朱家角镇,青浦区,否,xsf252,28814.89013,教育,托幼,1000,35,2
幼215,0106000020E610000001000000010300000001000000160000001BC925E8B2425E402219322D69183F409475A02AAC425E40FEC0B6F690183F40C231D6DBAC425E40E45A737092183F407F929F1CAF425E4080D6550F97183F40CE682A00B1425E408DDD8B4A9B183F4039CEE643B2425E4089886AC79D183F40C525F9DAB2425E40CFCE20FD9E183F4004514B71B3425E40678B9460A0183F40FF4927FAB3425E404A1A6BBAA1183F405FFF2126B7425E403AA10B65A8183F40A4D22002B8425E40327D73E3A9183F40588282B9B9425E40BEA96DB7AC183F40B40C0E63BB425E4015281052AF183F40F12C4331BC425E40EE5DEC50B0183F40C70FFDEFC0425E4047008DEDB3183F4090919011C4425E407955CDEAB6183F40561BAFDCC9425E40107E2442C2183F40C00CDB11CC425E40ECF83813C5183F40E995724BCF425E4030055F14C8183F407D6A0F7DD1425E4031C4CA44B7183F40D1795A0BD5425E406A890E527C183F401BC925E8B2425E402219322D69183F40,339,249,qdq2092,居住,朱家角镇,青浦区,否,xsf253,23404.6161,教育,托幼,1000,35,2
幼216,0106000020E6100000010000000103000000010000001700000071E7A36930425E4099938F545D223F4031712CC022425E40209A667C5C223F40AE0BC26E1A425E40345FC0F85B223F40778CBFB916425E4082D7C0295A223F40B6BC437316425E403DC197D27B223F406BA4B09C04425E404B6180DB73223F402DE2CDFB06425E40A3DE528483223F40D6247B0F0A425E40306D39A691223F40EA33F3C20D425E402B9FD3E19D223F40FBDA39FD11425E405AED8EE4A7223F4075A5C8A116425E4054E7D66AAF223F40ADFE46911B425E4047D3E041B4223F40AB5B65AA20425E40954C0B49B6223F40396872032D425E4083A599A6B7223F4095E93D842D425E40F7192067B7223F40110D67FF2D425E405C25CFD6B6223F406446B0702E425E407E1BA2FAB5223F404CB72FD42E425E4013A82FDAB4223F40C4E978262F425E40E183687FB3223F40386BB3642F425E40D36A46F6B1223F40C494BB8C2F425E406678544CB0223F40A82C309D2F425E40C4E14290AE223F4071E7A36930425E4099938F545D223F40,340,250,qdq2166,居住,朱家角镇,青浦区,否,xsf254,28221.87603,教育,托幼,1000,35,2
幼217,0106000020E6100000010000000103000000010000000D0000009DAC17E929425E40C5D09F21A51E3F40FED90A5D1E425E40B0ED8F1C9E1E3F40D87341B31D425E40494AA2B19E1E3F40BB55B14C1D425E404F4F8B9AA01E3F40987711291D425E40FCB45B8BB61E3F407FA921661D425E407838CA79BA1E3F407E98326E1F425E40F1172880BD1E3F402239848C21425E40B4A66F12C11E3F40771C62E923425E40F28A8611C51E3F400F7C59D025425E401C02D7B4C81E3F407D93FFA826425E40BC556B39CB1E3F409DAC17E929425E40CAD09F21A51E3F409DAC17E929425E40C5D09F21A51E3F40,341,251,qdq2157,居住,朱家角镇,青浦区,否,xsf255,3750.403404,教育,托幼,1000,35,2
幼218,0106000020E610000001000000010300000001000000110000002F754D0490425E4049170749B8183F4016B80D8A8E425E40BF460E77A9183F40E4EA65868B425E40D5EB2EC6AB183F402ABEAB8585425E4057F4AA71AD183F40CA0D7ACE80425E40FCC05C10B0183F4047B998AE7D425E405689B85BB2183F40BD831DA77D425E40A75A922EB6183F40A119FAC77D425E406363A3F5BE183F40729055577E425E40C55DC288C7183F40C24703517F425E4027290BA8CF183F40BFAABFAD80425E40737EFA16D7183F400052626382425E403931289EDD183F4003AE2F6584425E40F87EEE0CE3183F4068A532A486425E406780D33AE7183F40501371BA88425E40D8861720EA183F402F754D0490425E4050170749B8183F402F754D0490425E4049170749B8183F40,342,252,qdq2162,居住,朱家角镇,青浦区,否,xsf256,7620.658711,教育,托幼,1000,35,2
幼220,0106000020E6100000010000000103000000010000001A0000006752B8C90F425E40B0ADE1D7B1223F40D3F1C6170E425E40717C0729AE223F401E5622760C425E405BECC026AA223F40A14724E60A425E406F325BD4A5223F4006F5186909425E4045CD7035A1223F409D993B0008425E40C03BD24D9C223F4064D9B9AC06425E402787952197223F4024E5AB6F05425E407CC902B591223F408F53351FFB415E4068DD0A6FAD223F40CDF6AB5AFC415E40FF7EEF53AD223F40EE7D0A8AFD415E4089B3C812AD223F40FA57C77AFE415E40541804E6AC223F406E72D03AFF415E401B65EAC5AC223F40C7F2A3B200425E40E52A79E4AC223F403F1F050802425E40D5AF872EAD223F403686522503425E403DF20954AE223F40988D78F803425E40B4C4DDA5AF223F40FD0EB5F204425E404CC37B70B0223F4014DCCC5506425E406546295FB2223F407AABBC2A07425E404D148D7CB3223F40E0E4DA6908425E40EB59D2BCB5223F4098263F1E09425E4098F7384BB7223F40BF0AE6DB09425E403B16A285B8223F40203B47240D425E4048838D88BC223F40AD5809280E425E4004B80121BD223F406752B8C90F425E40B0ADE1D7B1223F40,343,253,qdq2168,居住,朱家角镇,青浦区,否,xsf257,3462.08045,教育,托幼,1000,35,2
幼221,0106000020E61000000100000001030000000100000010000000019A1E522D435E4065A13E5EB1203F401CD6DB623B435E40A7EC486F03213F40DADC761945435E407A47C3D3F3203F4076CEFBBE45435E4088672008F2203F406CF52E3146435E400AD3B39EEF203F409375E05F46435E4060DFBC8FED203F408DD1EA6346435E40F92BFC68EB203F40AFE0323046435E40BF1A16A3E8203F40961E92EC3A435E409832D8DA9F203F405AF0A85F3A435E40820449BE9D203F4009AE02DA39435E402384E6969C203F405C9F5F4239435E40BEDE20F49B203F40399423A438435E40A28171C49B203F40254BE50738435E40A261F1269C203F40E0895B7537435E40F712E5F99C203F40019A1E522D435E4065A13E5EB1203F40,344,254,qdq2174,居住,朱家角镇,青浦区,否,xsf258,13118.83492,教育,托幼,1000,35,2
幼222,0106000020E6100000010000000103000000010000000D00000074351BF8C8415E40F1AF1280F91F3F404448C45AC9415E404F3F5B41E01F3F40E87C5AC0C6415E4026DCBE98DE1F3F40264D74F0C5415E40E348AD82DE1F3F4086B5EC84BF415E40CB248D47E21F3F4099C0FDEEB7415E400C8CEF4EE11F3F40C4EBFEA1B6415E404A854D24E11F3F40C1374880B5415E401135D4EDDE1F3F40BEA412C9B2415E407F577D9ED91F3F40214C01B1B2415E400B6A0D2E0C203F408DDD20BABE415E4018B383710C203F40EAC582F2BE415E402658F7BEF81F3F4074351BF8C8415E40F1AF1280F91F3F40,345,255,qdq2177,居住,朱家角镇,青浦区,否,xsf259,7789.436588,教育,托幼,1000,35,2
幼223,0106000020E61000000100000001030000000100000017000000DD03026DC0425E40AC3FDB23C1213F4014859EC2B2425E40296F414FAC213F409256EACBB2425E40FDEF94D2B1213F4097D1C4BDB2425E40F3FF363BB7213F4027723E98B2425E402D12AE9EBC213F4062EA775BB2425E40F5D94FF8C1213F40277A9141B2425E4087C320AAC5213F4096F3C037B2425E40CF4F8D5FC9213F409FFD632EB2425E40D5F5271BCF213F4007983315B2425E4044548FD7D4213F400F3752ECB1425E40F5EAC28CDA213F40AFA15FC9B1425E40365C275CDE213F40D2FAF1B0B1425E40B1187C90E2213F40B72B6AE5B2425E4055F756CFE5213F408A18236CB4425E40B816C8F1E7213F406D5B1BA7B6425E40167C19BAE9213F4016905D66B9425E408DDA329CEA213F408F6BBB22BD425E40868786E6EB213F40B84E61F9BD425E4023637AE8DD213F408E6E4575BE425E40E910B197D6213F40E1D15707BF425E40DA52ED59CF213F401EA859AFBF425E40433C4C32C8213F40DD03026DC0425E40AC3FDB23C1213F40,346,256,qdq2171,居住,朱家角镇,青浦区,否,xsf260,6413.753967,教育,托幼,1000,35,2
幼224,0106000020E61000000100000001030000000100000010000000BEE5348F3E425E40AF8A04AFCF1C3F4054480AA039425E40ED43F22ECC1C3F40FCD66A6332425E402F14A44FC41C3F40DB4068D92A425E4090EF6FF0BD1C3F40523E1B3527425E409B1AB3C8B91C3F40368FA9621F425E4056C0AF5FAD1C3F40324826A818425E404950B981A31C3F407EE0188617425E40DB6E5D1EB51C3F400255F54B1D425E40EB138F95BD1C3F402C85FA4F25425E402BA2384DCA1C3F408C84076C29425E40C7FD9AFDCE1C3F4085BE01FF30425E4022626164D51C3F40972A465338425E40FC3C685DDD1C3F4026C056813B425E40E32DE59EDF1C3F406F2D51043D425E403F81FA9DD71C3F40BEE5348F3E425E40AF8A04AFCF1C3F40,347,257,qdq2186,居住,朱家角镇,青浦区,否,xsf261,6837.300287,教育,托幼,1000,35,2
幼225,0106000020E6100000010000000103000000010000000F000000B74C0EEBFE415E40343BB36C621E3F403BD85B29FC415E4095FCB7095F1E3F4065071A97FA415E40C4E0FB985D1E3F4013C1C0FEF7415E40DACE34725C1E3F40A983D3AAF4415E409728921F5C1E3F40E0DA9095F1415E40E5ACC8CD5B1E3F4089BA22C5ED415E40DC88E9E95A1E3F4092FDDB71EA415E40EA65A05B581E3F40C211D6DFE6415E402AA2A013561E3F40564F49E8E1415E4010971398511E3F4021CDD171E1415E40B60577546E1E3F40DC384EC5EA415E40245E7C8C731E3F405DBA2315F4415E40427BA30F791E3F405AC01F61FD415E40DBD1D1DD7E1E3F40B74C0EEBFE415E40343BB36C621E3F40,348,258,qdq2182,居住,朱家角镇,青浦区,否,xsf262,8028.065087,教育,托幼,1000,35,2
幼226,0106000020E6100000010000000103000000010000000E0000009C46F42476415E4089BAEC303C1D3F409823EFF76F415E40FB481229391D3F40F754592F66415E405FAA600A421D3F40E90CE6535C415E4004A86C296D1D3F408D52F8135E415E40CC82AC176E1D3F402742E6A95F415E40506F57F96E1D3F40F5EEA23862415E407F777756701D3F407B0053D064415E4062B112A5711D3F405A3B504369415E408CF4BCBE731D3F4028EC59126D415E40C2802B61751D3F40DEE2C92A6F415E4038FBD5C3661D3F40C327FD6071415E407248D25A581D3F4094EC87B473415E405F5BEF284A1D3F409C46F42476415E4089BAEC303C1D3F40,349,259,qdq2184,居住,朱家角镇,青浦区,否,xsf263,8532.165511,教育,托幼,1000,35,2
幼227,0106000020E6100000010000000103000000010000000D0000004D3FDC0AAD435E40D0B77FB9B01B3F40565DC87BAA435E409E278D798E1B3F40736408E4A9435E40DB05CFDC861B3F404C74951FA9435E40E3912BE57C1B3F409BB2B28DA8435E40FF282BA27C1B3F4093903A1EA7435E40344EAF697A1B3F4026514C37A7435E40F66533D1761B3F40165AC560A6435E404AE521B4751B3F400EF4FEB7A5435E40C46DB6E8741B3F40F77497EFA4435E40CB6C49FD731B3F400FED9E91A4435E409D0D8991731B3F40344E528DA4435E408D9BEDCFB61B3F404D3FDC0AAD435E40D0B77FB9B01B3F40,350,260,qdq2187,居住,朱家角镇,青浦区,否,xsf264,12252.73449,教育,托幼,1000,35,2
幼228,0106000020E61000000100000001030000000100000013000000188D6C06B9435E406377DE6AC11F3F4008417700B9435E400670A281BB1F3F4087E77FF8B8435E40D1CF249AB31F3F40991BA9C5B8435E4083D706E1A11F3F405BA87BA4B8435E40D0DA4FA1741F3F4043E21E728B435E406A61D7859F1F3F406E7D67728C435E401A783586AA1F3F4001633E498D435E40F6F64536B41F3F407DBA131B90435E408C04D3ACD41F3F40EB6E024290435E40BDB68CCFD51F3F40373F348890435E401FA0F1F1D61F3F40BF32DADE90435E403DBCDAD5D71F3F40B075424391435E4000284668D81F3F405424B8D791435E40C7A8F49AD81F3F407479184092435E40565D9061D81F3F40482548D49E435E40E69D4357C61F3F40E636F4E1AC435E402752E57BBF1F3F4014EC9FFDB5435E4087FDE2C8C11F3F40188D6C06B9435E406377DE6AC11F3F40,351,261,qdq2235,居住,朱家角镇,青浦区,否,xsf265,26747.29519,教育,托幼,1000,35,2
幼229,0106000020E610000001000000010300000001000000120000002AF8368CDC425E4085BCC95E921B3F408DB51695DB425E40F2C3F46B911B3F40708D1AB2DA425E40C1117C31911B3F40869B4629D8425E40E408AD20901B3F40E17B4833D7425E4029F68FA88F1B3F409AAF3611D5425E4087E8AF26921B3F4066787540D4425E40C2443144931B3F40B15FFB40D2425E40334B0BF2951B3F405A9DFCD3CB425E40E44E168ACE1B3F406B7E6EB9CB425E4092552C7BD11B3F40D9A294C9CB425E40E5684ED3D21B3F40F9669B1BD3425E404AEB6F09C01B3F40EB39E97DE3425E404696CCB1BC1B3F405A846C0FEA425E404DF9D1B5D31B3F4047087B47EC425E400C54A4EEB31B3F40FC32A214DC425E40B5595C80A51B3F4027990792DA425E40C3FF017FA31B3F402AF8368CDC425E4085BCC95E921B3F40,352,262,qdq2231,居住,朱家角镇,青浦区,否,xsf266,21849.68073,教育,托幼,1000,35,2
幼230,0106000020E61000000100000001030000000100000008000000A99471DD88425E40DF97315A5C1B3F40949B4B196E425E40693BF4D3541B3F40AF50C5416C425E408A0641D09A1B3F40891525A985425E400313FEA3A21B3F40EC4AA06E86425E4050CA9BEBA11B3F406A81201887425E40191D43AC9F1B3F406B02924D87425E4024A67FB99D1B3F40A99471DD88425E40DF97315A5C1B3F40,353,263,qdq2232,居住,朱家角镇,青浦区,否,xsf267,18720.15543,教育,托幼,1000,35,2
幼231,0106000020E61000000100000001030000000100000015000000AE9471DD88425E40DF97315A5C1B3F405EA11A988A425E40AA29757B131B3F401A78D6BF5D425E400A96BA5D051B3F40B20AC8075D425E40A1AE02A8231B3F40A69F85C55C425E40438882A0311B3F406AB074A05C425E406B39039E3F1B3F40EDDB9C985C425E40A0A9AC9D4D1B3F4035FDFEAD5C425E40DD46B29C5B1B3F40427397E05C425E4066F03798691B3F40CBB65A305D425E403AC7748D771B3F4074033B9D5D425E40A8449479851B3F40802887355E425E4000169A06941B3F40A32D17995E425E405BB72773961B3F405EA654335F425E408A9245EF971B3F40AB9471BA5F425E407518B55C981B3F4001779BB762425E4095F8A47B981B3F405006599165425E40253DB7E3981B3F409CA4B76968425E40AF25789D991B3F40AF50C5416C425E40990641D09A1B3F40949B4B196E425E406D3BF4D3541B3F40AE9471DD88425E40DF97315A5C1B3F40,354,264,qdq2233,居住,朱家角镇,青浦区,否,xsf268,43771.12348,教育,托幼,1000,35,2
幼232,0106000020E6100000010000000103000000010000000D000000F2F7FE115E425E40CA7663D8F71A3F40E330A7EB8A425E40B62179BA051B3F40727E49B28C425E401C4C0E84B91A3F4092B7636D8C425E4084A933A2B61A3F4083C088C68B425E405741C399B41A3F4090C995238B425E40E28C9BE9B31A3F40F5025EE162425E40DDD72F98A81A3F407A23293262425E406C7FF6B5A81A3F404D62435461425E4049959AABA91A3F400F1A479760425E40B2183C81AB1A3F4098DEB50D60425E40A3E6E008AE1A3F40E1D905C55F425E4046E52203B11A3F40F2F7FE115E425E40CA7663D8F71A3F40,355,265,qdq2234,居住,朱家角镇,青浦区,否,xsf269,35805.66469,教育,托幼,1000,35,2
幼233,0106000020E610000001000000010300000001000000210000004B173D20B8425E40F50D37A8BF1D3F40EB9C3EA0B5425E40AA788E19C21D3F40EF53EFF7B2425E409C621A13C51D3F4000888A20B2425E40EA6FFC40C61D3F40AB4AF959B0425E401CA915BEC81D3F40BB1F363CAE425E40AEDAD35DCC1D3F400D2F07FAAB425E40564D8E9FD01D3F40D98F2BECA9425E40F04AE2DDD41D3F401F900620A8425E40D323EAE2D81D3F4024E47A76A6425E40DDB738A9DC1D3F40E037322BA5425E405212304DE01D3F404869C4ECA3425E40A4562D99E31D3F40A97B5D89A3425E4035F372ECE41D3F403529C117A3425E40C8813370E61D3F4071864751A1425E4016082F46EC1D3F40A90A77A99F425E401F89BE8BF21D3F40165CBB8D9E425E40496FB1ACF61D3F408E46ABA39D425E40E62A98A7FA1D3F40E3ABA9BF9C425E40DA08BC33FF1D3F40BF37C8C69B425E40AAA84F45051E3F402B486D199A425E408347A2AE141E3F40C26561D0B6425E407A9606C5241E3F40D6D345DEB7425E40B71C6959251E3F40C0EB8B07B8425E400AB6BC59221E3F403EFE3107B8425E40E6A7B2A4151E3F40853A21FDB7425E400F8C58C9FF1D3F40A25F52FFB7425E40BA00D50FF81D3F4058ECFFFFB7425E401BF18C14E31D3F409DF75301B8425E404B9A3D66DE1D3F40A213A5F7B7425E40A24FF1C9D91D3F4044B3433BB8425E40153E7FCDD01D3F40B32501BEB8425E4091A62F20BF1D3F404B173D20B8425E40F50D37A8BF1D3F40,356,266,qdq2236,居住,朱家角镇,青浦区,否,xsf270,19311.82756,教育,托幼,1000,35,2
幼234,0106000020E61000000100000001030000000100000030000000D3C83FD868415E40F9DEFC509D1F3F401BBF87C568415E4026887D629B1F3F40A3F4383168415E406DFF9A8B961F3F40C95D3C1767415E40929472D0931F3F40C4FC4DAB66415E40E013A3DC921F3F401966F6C263415E40AB8AAAAC8E1F3F4039A77B9762415E402E4972998D1F3F40D57926E461415E403C49A7B38D1F3F402F5DEFE15F415E40581D6BB48E1F3F40B704FDD65D415E406960AB09901F3F40107FB1F65C415E40908BD7B6901F3F40E84EDA2C5B415E4025BD8FE9931F3F40409CB16659415E40F90B4B31971F3F40F833BFC454415E40292BDE29A41F3F40B6C52DD451415E4003178276AF1F3F40AF9BB0EC50415E40F29268E4B21F3F40CD7B935C50415E40096CA98DB41F3F403E7303A74E415E40C055FCE9BA1F3F40E9CD658C4B415E40371EC4ACC61F3F404F658DC248415E40A28FBB1ACE1F3F402E259DEE44415E40478FFEFAD21F3F40BEA02EA542415E40E5CB00A9D21F3F40AC0D6F2340415E4093024E6E02203F407DDF3BF547415E40075370BAFC1F3F40462B030B4D415E40B489429BF81F3F409E454E474E415E407E25B6C4F61F3F405706AAA550415E40A18A670AF71F3F40FDFF8C8A52415E4042082883F41F3F40F046E81055415E40ACB2200DF41F3F402AC7387F5A415E40B0D6B7F0F01F3F403BFF91765F415E4008821C45E71F3F407768C35160415E4094E8E1F4E41F3F4080CD97B760415E407BF139F6E21F3F403910234A61415E40B9587552DE1F3F404576B69961415E40AB858C88DB1F3F40215792DF61415E402031B251D91F3F405E52232E62415E40424CEAFED61F3F405AAF62D662415E4064B264F5D21F3F40729C022C63415E40523835A8D01F3F4017EF441864415E40CD65B6F9C51F3F40E333991E65415E40D0A7A3EFB81F3F40F307398F65415E40CEFFF54EB41F3F403F70BC1566415E4031A4C169B01F3F4038B69D4C66415E4091D4A8DFAE1F3F402D47B1BE66415E4056A471C3AB1F3F40B94A466667415E40BFA75B0BA71F3F40614C30CB67415E40EF8756DDA21F3F40D3C83FD868415E40F9DEFC509D1F3F40,357,267,qdq2238,居住,朱家角镇,青浦区,否,xsf271,24549.77482,教育,托幼,1000,35,2
幼236,0106000020E6100000010000000103000000010000000D0000004B407DF5FF415E40180DB83EC11C3F402A8B76E2F6415E409AC21D36B91C3F401DE42C9BED415E40E569D4B8B41C3F4023EA191DED415E4092556BE9B41C3F408FC91FA6EC415E40D5A4E680B51C3F4080BF363DEC415E408DEC5976B61C3F40E12986E8EB415E40226367BBB71C3F40F9A404ADEB415E406B3F003DB91C3F4030F0318EEB415E40EA6682E4BA1C3F4082D9782EEA415E40814B69A41E1D3F40CC2B6131FA415E404CED1F2B2C1D3F404B407DF5FF415E401E0DB83EC11C3F404B407DF5FF415E40180DB83EC11C3F40,358,268,qdq2248,居住,朱家角镇,青浦区,否,xsf272,19764.45885,教育,托幼,1000,35,2
幼237,0106000020E61000000100000001030000000100000022000000A636153F5B435E4049144C092F1B3F408F84524354435E40153B5CE7211B3F400D13E8B152435E4091E46CD81E1B3F406C4B151551435E401D78CBD81B1B3F40D66D8A7D4D435E40D127D485161B3F40842DB6314C435E402A4638A3141B3F40C7D9DC964B435E401AC63E3E141B3F40820A45D74A435E40295784E8131B3F40376B2A1E4A435E4089309B84131B3F4001EE563449435E40A85231B3131B3F404AA1F06D48435E40775E7FF3131B3F40DAEF9EE947435E40165ABC9E141B3F40108C1E9146435E403D5BA975161B3F406E024A1945435E402C58CC9E181B3F40E88EB09842435E40392CBEF71C1B3F4061F9D8CF40435E404E66BEF91E1B3F409A4491933E435E40A5A99A09231B3F40F28854F13B435E40218F922D271B3F40E5EFEB5D38435E40F57CD1B92C1B3F40897EF19B33435E40FE33297C341B3F40946DE87333435E407E21E13B361B3F4049AC13C932435E403A3D9130491B3F40481291A433435E40AB30EA1B4A1B3F40163FA13B32435E40D406A2BD5C1B3F408D4D1E2433435E407018BBD9611B3F40184FD2693A435E404347C043711B3F409A8B38273C435E40E0EBB85C6C1B3F4011CECB153E435E4018BB1067681B3F408239992A40435E4031AC3279651B3F40C05F3BCE47435E40CD5790F15C1B3F40971493564D435E406867B436551B3F40CE87E57D52435E409AA9AAD54A1B3F406ED4F42857435E40E28B48053E1B3F40A636153F5B435E4049144C092F1B3F40,359,269,qdq2241,居住,朱家角镇,青浦区,否,xsf273,21967.73845,教育,托幼,1000,35,2
